1534706974.31317806243896484375, [64, 56]
1534706976.8331959247589111328125, [64, 0]
1534706976.83364009857177734375, [64, 64]
1534706976.834095001220703125, [64, 88]
1534706976.8345510959625244140625, [65, 8]
1534706976.8350059986114501953125, [64, 192]
1534706976.83545207977294921875, [64, 152]
1534706976.835896015167236328125, [64, 192]
1534706976.836328983306884765625, [65, 32]
1534706976.836781024932861328125, [64, 152]
1534706976.8372199535369873046875, [64, 192]
1534706976.8376619815826416015625, [64, 136]
1534706976.83810901641845703125, [64, 160]
1534706976.8385570049285888671875, [65, 0]
1534706976.8390181064605712890625, [64, 144]
1534706976.83946895599365234375, [64, 40]
1534706976.8399159908294677734375, [64, 200]
1534706976.840363979339599609375, [64, 200]
1534706976.8408091068267822265625, [64, 176]
1534706976.841249942779541015625, [64, 136]
1534706976.8416850566864013671875, [64, 152]
1534706976.8421280384063720703125, [64, 72]
1534706976.8426439762115478515625, [64, 144]
1534706976.843103885650634765625, [65, 64]
1534706976.8435499668121337890625, [65, 16]
1534706976.8440020084381103515625, [64, 80]
1534706976.8444550037384033203125, [64, 144]
1534706976.8448998928070068359375, [64, 16]
1534706976.845347881317138671875, [64, 8]
1534706976.8457949161529541015625, [64, 224]
1534706976.84624004364013671875, [64, 24]
1534706976.8467409610748291015625, [64, 216]
1534706976.8471920490264892578125, [64, 88]
1534706976.8476409912109375, [64, 128]
1534706976.848083019256591796875, [65, 8]
1534706976.8485260009765625, [64, 160]
1534706976.848968029022216796875, [64, 72]
1534706976.84941196441650390625, [64, 48]
1534706976.849853038787841796875, [64, 40]
1534706976.8502929210662841796875, [64, 24]
1534706976.850800037384033203125, [64, 152]
1534706976.8512489795684814453125, [64, 56]
1534706976.85169696807861328125, [64, 184]
1534706976.8521659374237060546875, [64, 32]
1534706976.852610111236572265625, [64, 96]
1534706976.85305500030517578125, [64, 88]
1534706976.8534910678863525390625, [64, 120]
1534706976.853939056396484375, [64, 32]
1534706976.8543860912322998046875, [64, 80]
1534706976.854875087738037109375, [64, 184]
1534706976.8553230762481689453125, [64, 136]
1534706976.85577297210693359375, [64, 104]
1534706976.8562180995941162109375, [65, 8]
1534706976.8566610813140869140625, [65, 8]
1534706976.8571050167083740234375, [64, 48]
1534706976.8575561046600341796875, [64, 88]
1534706976.8580029010772705078125, [64, 128]
1534706976.8584859371185302734375, [65, 32]
1534706976.858933925628662109375, [64, 104]
1534706976.8596439361572265625, [64, 160]
1534706976.860165119171142578125, [64, 120]
1534706976.8606460094451904296875, [64, 200]
1534706976.861092090606689453125, [64, 152]
1534706976.8615939617156982421875, [64, 184]
1534706976.86205196380615234375, [64, 80]
1534706976.862513065338134765625, [64, 160]
1534706976.8629539012908935546875, [64, 152]
1534706976.8634030818939208984375, [64, 192]
1534706976.86384296417236328125, [64, 88]
1534706976.864285945892333984375, [64, 112]
1534706976.864736080169677734375, [64, 176]
1534706976.8651669025421142578125, [65, 0]
1534706976.86561489105224609375, [64, 136]
1534706976.8660609722137451171875, [64, 200]
1534706976.866508960723876953125, [64, 200]
1534706976.866961956024169921875, [64, 96]
1534706976.8674080371856689453125, [64, 16]
1534706976.8678569793701171875, [64, 136]
1534706976.868298053741455078125, [64, 136]
1534706976.8687350749969482421875, [64, 0]
1534706976.8691809177398681640625, [64, 88]
1534706976.8696219921112060546875, [64, 112]
1534706976.870068073272705078125, [64, 128]
1534706976.8705151081085205078125, [64, 136]
1534706976.8709599971771240234375, [64, 48]
1534706976.8714230060577392578125, [64, 192]
1534706976.8718779087066650390625, [64, 72]
1534706976.8723170757293701171875, [64, 120]
1534706976.872766971588134765625, [64, 112]
1534706976.8732159137725830078125, [64, 24]
1534706976.8736579418182373046875, [64, 40]
1534706976.8741009235382080078125, [63, 224]
1534706976.874555110931396484375, [64, 136]
1534706976.8750059604644775390625, [64, 96]
1534706976.8754479885101318359375, [64, 120]
1534706976.8758881092071533203125, [64, 80]
1534706976.8763220310211181640625, [64, 128]
1534706976.8767540454864501953125, [64, 40]
1534706976.8773028850555419921875, [63, 208]
1534706976.877788066864013671875, [63, 240]
1534706976.8782470226287841796875, [64, 240]
1534706976.8787739276885986328125, [64, 144]
1534706976.879232883453369140625, [64, 72]
1534706976.879695892333984375, [65, 16]
1534706976.88014698028564453125, [64, 112]
1534706976.8806400299072265625, [64, 208]
1534706976.88109111785888671875, [64, 40]
1534706976.8815510272979736328125, [64, 96]
1534706976.8820049762725830078125, [64, 80]
1534706976.8824920654296875, [64, 152]
1534706976.8829300403594970703125, [64, 216]
1534706976.883387088775634765625, [64, 80]
1534706976.883822917938232421875, [64, 24]
1534706976.88426303863525390625, [64, 40]
1534706976.8847000598907470703125, [63, 168]
1534706976.8851449489593505859375, [64, 0]
1534706976.8855879306793212890625, [64, 24]
1534706976.8860371112823486328125, [64, 96]
1534706976.88648891448974609375, [64, 88]
1534706976.8869369029998779296875, [64, 80]
1534706976.8873789310455322265625, [64, 176]
1534706976.8878209590911865234375, [64, 56]
1534706976.888268947601318359375, [64, 56]
1534706976.8887081146240234375, [64, 216]
1534706976.8891479969024658203125, [64, 120]
1534706976.8895890712738037109375, [64, 120]
1534706976.8900730609893798828125, [64, 0]
1534706976.890533924102783203125, [64, 152]
1534706976.890984058380126953125, [64, 96]
1534706976.89142704010009765625, [64, 104]
1534706976.8918669223785400390625, [64, 240]
1534706976.89231395721435546875, [64, 152]
1534706976.8927519321441650390625, [64, 96]
1534706976.893189907073974609375, [64, 88]
1534706976.89363193511962890625, [64, 128]
1534706976.894072055816650390625, [64, 240]
1534706976.894525051116943359375, [64, 192]
1534706976.8949749469757080078125, [64, 96]
1534706976.895420074462890625, [64, 160]
1534706976.895862102508544921875, [64, 104]
1534706976.8963038921356201171875, [64, 232]
1534706976.896749973297119140625, [64, 216]
1534706976.8971920013427734375, [64, 104]
1534706976.8976309299468994140625, [64, 112]
1534706976.8980700969696044921875, [64, 88]
1534706976.8985240459442138671875, [64, 208]
1534706976.898972034454345703125, [64, 88]
1534706976.899445056915283203125, [64, 32]
1534706976.89990711212158203125, [64, 40]
1534706976.900351047515869140625, [64, 176]
1534706976.9007980823516845703125, [65, 16]
1534706976.9012439250946044921875, [64, 128]
1534706976.901689052581787109375, [64, 80]
1534706976.9023740291595458984375, [64, 104]
1534706976.9029619693756103515625, [64, 200]
1534706976.9034359455108642578125, [64, 192]
1534706976.903912067413330078125, [64, 176]
1534706976.9043738842010498046875, [64, 160]
1534706976.90482997894287109375, [64, 88]
1534706976.905261993408203125, [64, 176]
1534706976.905706882476806640625, [64, 72]
1534706976.906155109405517578125, [63, 160]
1534706976.906631946563720703125, [63, 224]
1534706976.9142239093780517578125, [64, 24]
1534706976.915256977081298828125, [64, 144]
1534706976.9158420562744140625, [64, 184]
1534706976.9163630008697509765625, [64, 144]
1534706976.918972015380859375, [64, 184]
1534706976.9197180271148681640625, [64, 16]
1534706976.920279979705810546875, [64, 144]
1534706976.9208190441131591796875, [64, 128]
1534706976.9213230609893798828125, [64, 24]
1534706976.922882080078125, [64, 208]
1534706976.9235689640045166015625, [64, 128]
1534706976.92411708831787109375, [64, 224]
1534706976.9309809207916259765625, [64, 56]
1534706976.9318180084228515625, [64, 136]
1534706976.932425022125244140625, [64, 136]
1534706976.9329741001129150390625, [65, 16]
1534706976.9335949420928955078125, [64, 64]
1534706976.9341509342193603515625, [64, 8]
1534706976.9349610805511474609375, [64, 88]
1534706976.9355449676513671875, [64, 192]
1534706976.9360749721527099609375, [64, 136]
1534706976.938932895660400390625, [64, 96]
1534706976.9396820068359375, [64, 56]
1534706976.940308094024658203125, [64, 136]
1534706976.9408290386199951171875, [64, 48]
1534706976.9413299560546875, [64, 24]
1534706976.941811084747314453125, [64, 16]
1534706976.9422910213470458984375, [64, 112]
1534706976.945374965667724609375, [64, 176]
1534706976.946063995361328125, [64, 128]
1534706976.946804046630859375, [64, 32]
1534706976.9473869800567626953125, [64, 80]
1534706976.9479029178619384765625, [64, 104]
1534706976.9490449428558349609375, [64, 64]
1534706976.949697971343994140625, [64, 136]
1534706976.950213909149169921875, [64, 104]
1534706976.950870990753173828125, [64, 112]
1534706976.9513719081878662109375, [64, 120]
1534706976.9518299102783203125, [64, 144]
1534706976.952270030975341796875, [64, 88]
1534706976.952703952789306640625, [64, 136]
1534706976.953136920928955078125, [64, 120]
1534706976.9535639286041259765625, [63, 232]
1534706976.954040050506591796875, [64, 184]
1534706976.9545910358428955078125, [64, 112]
1534706976.955070018768310546875, [64, 48]
1534706976.955522060394287109375, [64, 216]
1534706976.9559590816497802734375, [65, 16]
1534706976.95639896392822265625, [64, 184]
1534706976.9568269252777099609375, [64, 104]
1534706976.957252979278564453125, [63, 240]
1534706976.9576780796051025390625, [63, 248]
1534706976.9581029415130615234375, [64, 56]
1534706976.9586880207061767578125, [64, 24]
1534706976.95919704437255859375, [65, 8]
1534706976.9596550464630126953125, [64, 24]
1534706976.960094928741455078125, [64, 184]
1534706976.9605309963226318359375, [64, 104]
1534706976.9609711170196533203125, [64, 136]
1534706976.96140003204345703125, [64, 32]
1534706976.9618260860443115234375, [64, 224]
1534706976.96224689483642578125, [64, 72]
1534706976.96281909942626953125, [64, 120]
1534706976.9632771015167236328125, [65, 8]
1534706976.9637539386749267578125, [64, 80]
1534706976.9642009735107421875, [64, 160]
1534706976.964642047882080078125, [64, 88]
1534706976.965075016021728515625, [64, 80]
1534706976.9655029773712158203125, [64, 128]
1534706976.9659340381622314453125, [64, 24]
1534706976.9663579463958740234375, [65, 24]
1534706976.9669458866119384765625, [64, 8]
1534706976.967411041259765625, [64, 192]
1534706976.967856884002685546875, [64, 144]
1534706976.96829891204833984375, [64, 176]
1534706976.96874904632568359375, [64, 208]
1534706976.9691960811614990234375, [64, 176]
1534706976.9696409702301025390625, [64, 96]
1534706976.97008991241455078125, [64, 184]
1534706976.970539093017578125, [64, 56]
1534706976.9709889888763427734375, [64, 104]
1534706976.971436977386474609375, [64, 96]
1534706976.9718799591064453125, [64, 8]
1534706976.972321033477783203125, [64, 200]
1534706976.9730799198150634765625, [64, 112]
1534706976.97365093231201171875, [64, 48]
1534706976.974152088165283203125, [64, 240]
1534706976.974670886993408203125, [64, 176]
1534706976.9751460552215576171875, [64, 16]
1534706976.9756090641021728515625, [64, 208]
1534706976.97605609893798828125, [63, 248]
1534706976.97649288177490234375, [64, 160]
1534706976.9769289493560791015625, [64, 144]
1534706976.977489948272705078125, [64, 192]
1534706976.9779789447784423828125, [64, 152]
1534706976.9784901142120361328125, [64, 72]
1534706976.97896289825439453125, [64, 128]
1534706976.9794080257415771484375, [64, 120]
1534706976.9798510074615478515625, [64, 112]
1534706976.980297088623046875, [64, 48]
1534706976.980742931365966796875, [64, 216]
1534706976.9811890125274658203125, [64, 240]
1534706976.9816329479217529296875, [63, 192]
1534706976.9820768833160400390625, [64, 48]
1534706976.9825270175933837890625, [64, 104]
1534706976.9830100536346435546875, [64, 64]
1534706976.983458995819091796875, [64, 160]
1534706976.9839050769805908203125, [64, 48]
1534706976.984344005584716796875, [64, 48]
1534706976.98478603363037109375, [64, 184]
1534706976.9852330684661865234375, [64, 96]
1534706976.98567104339599609375, [64, 160]
1534706976.986116886138916015625, [64, 144]
1534706976.986610889434814453125, [64, 72]
1534706976.9870650768280029296875, [64, 96]
1534706976.9875199794769287109375, [64, 232]
1534706976.9879710674285888671875, [64, 144]
1534706976.9884240627288818359375, [64, 40]
1534706976.98886394500732421875, [64, 232]
1534706976.9893090724945068359375, [64, 128]
1534706976.989758968353271484375, [64, 64]
1534706976.9901978969573974609375, [64, 120]
1534706976.9906890392303466796875, [64, 136]
1534706976.9911339282989501953125, [64, 152]
1534706976.991589069366455078125, [63, 232]
1534706976.992034912109375, [64, 72]
1534706976.9924991130828857421875, [64, 152]
1534706976.9929630756378173828125, [64, 152]
1534706976.9933929443359375, [64, 88]
1534706976.993835926055908203125, [64, 208]
1534706976.9942829608917236328125, [64, 216]
1534706976.9947750568389892578125, [63, 248]
1534706976.995232105255126953125, [64, 48]
1534706976.99567890167236328125, [64, 0]
1534706976.9961121082305908203125, [64, 104]
1534706976.9965488910675048828125, [64, 136]
1534706976.996982097625732421875, [64, 200]
1534706976.99742603302001953125, [64, 104]
1534706976.9978659152984619140625, [64, 56]
1534706976.998302936553955078125, [64, 232]
1534706976.9988040924072265625, [64, 104]
1534706976.9992420673370361328125, [64, 224]
1534706976.9996860027313232421875, [64, 120]
1534706977.0001308917999267578125, [64, 128]
1534706977.0005710124969482421875, [64, 192]
1534706977.001010894775390625, [64, 208]
1534706977.001490116119384765625, [64, 240]
1534706977.001934051513671875, [64, 96]
1534706977.00236606597900390625, [64, 96]
1534706977.003047943115234375, [64, 144]
1534706977.0035231113433837890625, [64, 80]
1534706977.0039730072021484375, [64, 112]
1534706977.0044190883636474609375, [64, 176]
1534706977.0048720836639404296875, [64, 96]
1534706977.0053288936614990234375, [64, 16]
1534706977.005776882171630859375, [64, 72]
1534706977.0062201023101806640625, [64, 176]
1534706977.0067260265350341796875, [64, 48]
1534706977.0071918964385986328125, [64, 216]
1534706977.0076320171356201171875, [64, 160]
1534706977.0080831050872802734375, [64, 56]
1534706977.0085299015045166015625, [64, 112]
1534706977.0089700222015380859375, [64, 104]
1534706977.0094139575958251953125, [64, 80]
1534706977.009852886199951171875, [64, 56]
1534706977.0102999210357666015625, [64, 160]
1534706977.0107839107513427734375, [64, 152]
1534706977.011249065399169921875, [64, 120]
1534706977.0116999149322509765625, [64, 96]
1534706977.0121390819549560546875, [64, 48]
1534706977.012568950653076171875, [64, 176]
1534706977.012998104095458984375, [64, 136]
1534706977.0134270191192626953125, [64, 144]
1534706977.0138480663299560546875, [64, 216]
1534706977.0145490169525146484375, [64, 24]
1534706977.0150721073150634765625, [64, 112]
1534706977.0155389308929443359375, [65, 64]
1534706977.0162808895111083984375, [64, 200]
1534706977.016827106475830078125, [64, 64]
1534706977.017301082611083984375, [64, 216]
1534706977.017756938934326171875, [64, 16]
1534706977.01821804046630859375, [64, 16]
1534706977.0187380313873291015625, [64, 152]
1534706977.0191929340362548828125, [64, 160]
1534706977.0196380615234375, [64, 136]
1534706977.02009105682373046875, [64, 64]
