1534707213.13813495635986328125, [64, 40, 247, 192]
1534707215.798513889312744140625, [64, 120, 247, 224]
1534707215.7990009784698486328125, [64, 136, 247, 168]
1534707215.79948902130126953125, [64, 88, 247, 224]
1534707215.7999970912933349609375, [64, 40, 247, 160]
1534707215.800507068634033203125, [64, 152, 247, 240]
1534707215.8009951114654541015625, [64, 8, 247, 48]
1534707215.801498889923095703125, [64, 88, 248, 32]
1534707215.801990985870361328125, [64, 144, 248, 16]
1534707215.802483081817626953125, [64, 56, 247, 224]
1534707215.802978992462158203125, [64, 24, 248, 8]
1534707215.8034670352935791015625, [63, 144, 247, 128]
1534707215.803988933563232421875, [64, 120, 248, 40]
1534707215.8044879436492919921875, [63, 240, 247, 144]
1534707215.8049991130828857421875, [64, 72, 248, 120]
1534707215.805767059326171875, [64, 136, 247, 232]
1534707215.8063449859619140625, [64, 120, 248, 8]
1534707215.80696201324462890625, [64, 32, 247, 128]
1534707215.8074901103973388671875, [64, 80, 247, 136]
1534707215.808003902435302734375, [64, 56, 248, 104]
1534707215.808518886566162109375, [64, 104, 247, 184]
1534707215.8090190887451171875, [64, 16, 247, 160]
1534707215.8095090389251708984375, [64, 216, 247, 96]
1534707215.8099949359893798828125, [64, 144, 247, 104]
1534707215.81050205230712890625, [64, 40, 247, 216]
1534707215.81099700927734375, [64, 56, 247, 200]
1534707215.8114879131317138671875, [64, 88, 248, 0]
1534707215.811973094940185546875, [64, 48, 247, 160]
1534707215.8124620914459228515625, [64, 56, 247, 168]
1534707215.812961101531982421875, [64, 56, 248, 104]
1534707215.8134620189666748046875, [64, 32, 247, 184]
1534707215.813951015472412109375, [63, 248, 248, 80]
1534707215.814486026763916015625, [64, 136, 247, 248]
1534707215.815042018890380859375, [63, 232, 247, 192]
1534707215.8155620098114013671875, [63, 176, 248, 24]
1534707215.8160679340362548828125, [64, 144, 247, 144]
1534707215.816565990447998046875, [64, 112, 247, 160]
1534707215.8175048828125, [64, 40, 247, 232]
1534707215.818264007568359375, [63, 192, 247, 200]
1534707215.81886005401611328125, [64, 80, 247, 136]
1534707215.8193700313568115234375, [64, 16, 247, 240]
1534707215.8198740482330322265625, [64, 80, 247, 224]
1534707215.8203690052032470703125, [64, 152, 247, 232]
1534707215.8208620548248291015625, [64, 8, 247, 192]
1534707215.8213660717010498046875, [64, 128, 248, 112]
1534707215.8218619823455810546875, [64, 144, 248, 48]
1534707215.822349071502685546875, [64, 136, 247, 208]
1534707215.82289791107177734375, [64, 0, 247, 232]
1534707215.8233869075775146484375, [64, 80, 247, 248]
1534707215.8238689899444580078125, [64, 152, 248, 40]
1534707215.824347972869873046875, [64, 72, 247, 240]
1534707215.8248310089111328125, [64, 136, 248, 0]
1534707215.8253109455108642578125, [64, 96, 247, 224]
1534707215.825789928436279296875, [64, 72, 248, 32]
1534707215.826302051544189453125, [64, 152, 248, 40]
1534707215.8268749713897705078125, [64, 144, 248, 96]
1534707215.8274080753326416015625, [64, 224, 247, 200]
1534707215.8279039859771728515625, [64, 56, 247, 184]
1534707215.8283998966217041015625, [64, 112, 248, 0]
1534707215.828895092010498046875, [64, 40, 247, 240]
1534707215.8293879032135009765625, [64, 88, 248, 24]
1534707215.8298809528350830078125, [64, 112, 248, 16]
1534707215.8303821086883544921875, [64, 72, 247, 120]
1534707215.8309319019317626953125, [64, 144, 248, 8]
1534707215.8314330577850341796875, [64, 120, 248, 40]
1534707215.831923961639404296875, [64, 112, 247, 120]
1534707215.8324100971221923828125, [64, 64, 248, 0]
1534707215.832890987396240234375, [64, 88, 247, 192]
1534707215.83337306976318359375, [64, 72, 247, 144]
1534707215.8340160846710205078125, [64, 24, 247, 176]
1534707215.8345439434051513671875, [63, 240, 247, 136]
1534707215.835053920745849609375, [63, 240, 247, 168]
1534707215.835566043853759765625, [64, 48, 248, 40]
1534707215.836059093475341796875, [64, 48, 248, 64]
1534707215.8365919589996337890625, [64, 72, 248, 0]
1534707215.837090015411376953125, [64, 128, 247, 176]
1534707215.837584972381591796875, [64, 56, 247, 192]
1534707215.838078022003173828125, [64, 16, 247, 80]
1534707215.83858489990234375, [64, 16, 247, 144]
1534707215.83907794952392578125, [64, 120, 247, 224]
1534707215.8395669460296630859375, [64, 128, 248, 24]
1534707215.840054988861083984375, [64, 112, 248, 72]
1534707215.84054088592529296875, [64, 88, 248, 40]
1534707215.8410279750823974609375, [64, 64, 247, 144]
1534707215.84152698516845703125, [64, 32, 247, 232]
1534707215.8420140743255615234375, [64, 104, 247, 200]
1534707215.8425090312957763671875, [64, 16, 247, 240]
1534707215.843000888824462890625, [63, 184, 247, 200]
1534707215.8434879779815673828125, [64, 88, 248, 24]
1534707215.8439719676971435546875, [64, 176, 247, 208]
1534707215.844451904296875, [64, 96, 247, 216]
1534707215.850779056549072265625, [64, 80, 247, 152]
1534707215.8550860881805419921875, [64, 144, 247, 240]
1534707215.856193065643310546875, [63, 152, 247, 240]
1534707215.8569519519805908203125, [64, 0, 248, 0]
1534707215.8575899600982666015625, [63, 248, 247, 168]
1534707215.8581840991973876953125, [64, 64, 248, 16]
1534707215.8590259552001953125, [64, 72, 248, 24]
1534707215.859673976898193359375, [64, 120, 247, 48]
1534707215.860268115997314453125, [64, 80, 247, 192]
1534707215.8608500957489013671875, [64, 72, 248, 72]
1534707215.86299610137939453125, [64, 40, 247, 216]
1534707215.8638079166412353515625, [64, 32, 247, 128]
1534707215.8644618988037109375, [64, 152, 248, 40]
1534707215.865108013153076171875, [63, 248, 247, 128]
1534707215.87106990814208984375, [64, 32, 248, 24]
1534707215.8721010684967041015625, [64, 152, 247, 168]
1534707215.8727810382843017578125, [64, 80, 247, 240]
1534707215.87337207794189453125, [64, 120, 247, 160]
1534707215.8739430904388427734375, [64, 152, 247, 0]
1534707215.8746700286865234375, [64, 160, 247, 208]
1534707215.87576007843017578125, [63, 248, 247, 48]
1534707215.87644290924072265625, [64, 184, 248, 16]
1534707215.87703609466552734375, [64, 24, 247, 176]
1534707215.87765598297119140625, [64, 24, 247, 168]
1534707215.8793430328369140625, [64, 104, 247, 224]
1534707215.8850839138031005859375, [64, 104, 247, 208]
1534707215.8859341144561767578125, [64, 56, 248, 56]
1534707215.886701107025146484375, [64, 120, 248, 32]
1534707215.8874170780181884765625, [64, 48, 247, 232]
1534707215.8880779743194580078125, [64, 176, 247, 128]
1534707215.8887550830841064453125, [64, 80, 247, 240]
1534707215.8894259929656982421875, [63, 200, 247, 232]
1534707215.8900969028472900390625, [63, 240, 247, 176]
1534707215.8909549713134765625, [64, 112, 247, 152]
1534707215.891892910003662109375, [64, 136, 248, 56]
1534707215.8925759792327880859375, [64, 144, 247, 128]
1534707215.89317798614501953125, [63, 240, 248, 56]
1534707215.8937599658966064453125, [63, 248, 248, 48]
1534707215.894320011138916015625, [64, 152, 247, 200]
1534707215.8951361179351806640625, [64, 8, 248, 104]
1534707215.895740032196044921875, [64, 112, 247, 120]
1534707215.8963100910186767578125, [64, 80, 248, 104]
1534707215.896873950958251953125, [63, 232, 247, 240]
1534707215.8974258899688720703125, [64, 56, 247, 144]
1534707215.8979709148406982421875, [64, 8, 248, 24]
1534707215.8987100124359130859375, [63, 208, 247, 168]
1534707215.8993461132049560546875, [64, 136, 247, 200]
1534707215.899940967559814453125, [64, 32, 247, 104]
1534707215.9005029201507568359375, [64, 0, 247, 208]
1534707215.9010560512542724609375, [64, 112, 247, 120]
1534707215.9016029834747314453125, [64, 16, 248, 40]
1534707215.9021499156951904296875, [63, 232, 247, 224]
1534707215.9028151035308837890625, [64, 104, 247, 104]
1534707215.9034678936004638671875, [63, 248, 247, 240]
1534707215.90406894683837890625, [64, 16, 247, 232]
1534707215.904633045196533203125, [64, 104, 248, 24]
1534707215.9051959514617919921875, [64, 40, 247, 152]
1534707215.905745983123779296875, [64, 80, 248, 24]
1534707215.906299114227294921875, [64, 56, 248, 40]
1534707215.9070479869842529296875, [64, 104, 247, 224]
1534707215.9076540470123291015625, [64, 56, 247, 96]
1534707215.9082338809967041015625, [63, 224, 247, 128]
1534707215.9088079929351806640625, [64, 64, 247, 240]
1534707215.9093830585479736328125, [64, 80, 248, 88]
1534707215.9099519252777099609375, [64, 8, 247, 216]
1534707215.91053295135498046875, [64, 88, 247, 200]
1534707215.9111020565032958984375, [63, 224, 248, 40]
1534707215.9116680622100830078125, [64, 120, 247, 200]
1534707215.9122359752655029296875, [64, 144, 247, 120]
1534707215.912805080413818359375, [64, 32, 248, 72]
1534707215.913362979888916015625, [64, 152, 247, 192]
1534707215.9139258861541748046875, [64, 216, 247, 48]
1534707215.91450595855712890625, [64, 64, 247, 240]
1534707215.9150760173797607421875, [64, 96, 247, 208]
1534707215.915687084197998046875, [64, 72, 247, 240]
1534707215.916264057159423828125, [63, 232, 247, 232]
1534707215.91683101654052734375, [64, 104, 247, 184]
1534707215.917395114898681640625, [64, 40, 248, 32]
1534707215.9182760715484619140625, [64, 16, 247, 248]
1534707215.9190399646759033203125, [64, 8, 247, 200]
1534707215.919661045074462890625, [63, 240, 248, 32]
1534707215.9202539920806884765625, [64, 8, 248, 40]
1534707215.920835018157958984375, [63, 200, 247, 128]
1534707215.9214088916778564453125, [64, 96, 248, 24]
1534707215.9219810962677001953125, [64, 8, 247, 176]
1534707215.9225559234619140625, [64, 56, 247, 168]
1534707215.923130035400390625, [63, 184, 247, 128]
1534707215.923695087432861328125, [64, 80, 247, 240]
1534707215.92426395416259765625, [64, 88, 247, 176]
1534707215.9248230457305908203125, [64, 120, 247, 152]
1534707215.925385951995849609375, [64, 136, 248, 8]
1534707215.9259490966796875, [64, 112, 248, 24]
1534707215.926515102386474609375, [64, 104, 247, 120]
1534707215.9270799160003662109375, [64, 40, 247, 248]
1534707215.927647113800048828125, [65, 128, 247, 112]
1534707215.928267002105712890625, [64, 136, 247, 56]
1534707215.9288539886474609375, [64, 48, 247, 208]
1534707215.9294230937957763671875, [64, 88, 247, 112]
1534707215.929995059967041015625, [64, 0, 247, 200]
1534707215.9305789470672607421875, [64, 112, 247, 160]
1534707215.931147098541259765625, [64, 144, 247, 208]
1534707215.9317119121551513671875, [64, 176, 247, 160]
1534707215.932281017303466796875, [64, 40, 248, 40]
1534707215.9328420162200927734375, [64, 96, 247, 208]
1534707215.9333961009979248046875, [64, 40, 247, 216]
1534707215.9340839385986328125, [64, 152, 247, 176]
1534707215.9347660541534423828125, [64, 160, 248, 40]
1534707215.935369014739990234375, [64, 72, 248, 56]
1534707215.935946941375732421875, [64, 80, 247, 232]
1534707215.9365189075469970703125, [63, 192, 247, 224]
1534707215.9370820522308349609375, [64, 48, 248, 32]
1534707215.9376430511474609375, [63, 208, 247, 184]
1534707215.93819904327392578125, [64, 8, 247, 216]
1534707215.93883609771728515625, [64, 128, 247, 120]
1534707215.9394168853759765625, [64, 80, 247, 120]
1534707215.9399859905242919921875, [64, 48, 247, 152]
1534707215.9405848979949951171875, [64, 104, 248, 48]
1534707215.9411690235137939453125, [63, 136, 247, 64]
1534707215.94174289703369140625, [64, 24, 247, 160]
1534707215.9423110485076904296875, [64, 152, 248, 8]
1534707215.942946910858154296875, [64, 176, 247, 176]
1534707215.9435250759124755859375, [64, 48, 247, 208]
1534707215.944097995758056640625, [64, 184, 248, 8]
1534707215.9446671009063720703125, [64, 160, 247, 120]
1534707215.945231914520263671875, [64, 96, 247, 200]
1534707215.94579601287841796875, [64, 184, 247, 208]
1534707215.94635105133056640625, [64, 0, 247, 160]
1534707215.946979999542236328125, [64, 128, 247, 176]
1534707215.9475619792938232421875, [63, 224, 247, 176]
1534707215.9481298923492431640625, [64, 56, 247, 120]
1534707215.9486930370330810546875, [64, 112, 247, 240]
1534707215.949264049530029296875, [64, 24, 247, 176]
1534707215.9498279094696044921875, [64, 64, 247, 80]
1534707215.9503939151763916015625, [64, 128, 247, 176]
1534707215.9510209560394287109375, [64, 120, 247, 160]
1534707215.951591014862060546875, [65, 56, 247, 200]
1534707215.952210903167724609375, [64, 40, 247, 224]
1534707215.9527900218963623046875, [63, 224, 247, 240]
1534707215.9533569812774658203125, [63, 136, 247, 200]
1534707215.9539310932159423828125, [64, 8, 247, 232]
1534707215.9545099735260009765625, [64, 8, 248, 64]
1534707215.9550759792327880859375, [63, 184, 247, 208]
1534707215.955645084381103515625, [64, 24, 247, 184]
1534707215.9562060832977294921875, [64, 56, 247, 184]
1534707215.9567730426788330078125, [63, 176, 248, 48]
1534707215.957335948944091796875, [64, 144, 248, 32]
1534707215.9578990936279296875, [63, 160, 247, 112]
1534707215.9585111141204833984375, [63, 240, 247, 96]
1534707215.959095001220703125, [63, 232, 247, 208]
1534707215.9596691131591796875, [63, 152, 247, 248]
1534707215.9602410793304443359375, [64, 16, 247, 224]
1534707215.96080493927001953125, [64, 8, 248, 0]
1534707215.961360931396484375, [63, 184, 247, 112]
1534707215.961925029754638671875, [64, 56, 247, 104]
1534707215.962524890899658203125, [63, 168, 247, 208]
1534707215.963100910186767578125, [63, 200, 247, 240]
1534707215.9639399051666259765625, [64, 152, 248, 8]
1534707215.964621067047119140625, [64, 128, 247, 248]
1534707215.965240955352783203125, [64, 8, 247, 192]
1534707215.965835094451904296875, [64, 88, 248, 64]
1534707215.966473102569580078125, [64, 144, 248, 88]
1534707215.9670779705047607421875, [64, 120, 248, 16]
1534707215.96765899658203125, [64, 120, 247, 208]
1534707215.9682409763336181640625, [64, 200, 248, 56]
1534707215.9688060283660888671875, [64, 56, 247, 176]
1534707215.9693739414215087890625, [64, 200, 247, 240]
1534707215.96994304656982421875, [64, 216, 247, 152]
1534707215.9705250263214111328125, [64, 96, 247, 128]
1534707215.97109889984130859375, [64, 80, 247, 176]
1534707215.971662998199462890625, [64, 24, 248, 8]
1534707215.97222805023193359375, [64, 128, 247, 224]
1534707215.97278499603271484375, [64, 80, 247, 200]
1534707215.97334194183349609375, [64, 96, 248, 96]
1534707215.9739000797271728515625, [64, 96, 247, 40]
1534707215.9745080471038818359375, [64, 200, 248, 24]
1534707215.9750869274139404296875, [64, 96, 247, 152]
1534707215.9756600856781005859375, [64, 64, 248, 8]
1534707215.9762670993804931640625, [64, 96, 247, 144]
1534707215.9768559932708740234375, [64, 56, 247, 80]
1534707215.977427005767822265625, [64, 64, 247, 168]
1534707215.97799396514892578125, [63, 176, 247, 208]
1534707215.9788091182708740234375, [64, 120, 247, 248]
1534707215.9794139862060546875, [64, 88, 247, 200]
1534707215.979999065399169921875, [64, 0, 248, 8]
1534707215.9805738925933837890625, [63, 144, 248, 16]
1534707215.9811460971832275390625, [64, 40, 247, 160]
1534707215.9817121028900146484375, [64, 32, 247, 136]
1534707215.9822750091552734375, [65, 24, 247, 184]
1534707215.9829189777374267578125, [64, 128, 247, 48]
1534707215.9835040569305419921875, [64, 0, 247, 184]
1534707215.984076023101806640625, [64, 32, 247, 216]
1534707215.98464202880859375, [63, 224, 247, 224]
1534707215.9852020740509033203125, [64, 144, 247, 144]
1534707215.985764980316162109375, [63, 168, 247, 184]
1534707215.98633098602294921875, [64, 40, 247, 184]
1534707215.9869639873504638671875, [64, 144, 248, 0]
1534707215.9875409603118896484375, [64, 80, 247, 216]
1534707215.9881560802459716796875, [64, 120, 248, 88]
1534707215.9887440204620361328125, [64, 72, 248, 8]
1534707215.9893200397491455078125, [64, 160, 248, 16]
1534707215.9898850917816162109375, [64, 80, 248, 16]
1534707215.9905030727386474609375, [64, 8, 248, 0]
1534707215.9910809993743896484375, [64, 88, 247, 48]
1534707215.9916551113128662109375, [64, 40, 247, 216]
1534707215.9922230243682861328125, [64, 88, 247, 200]
1534707215.9927959442138671875, [64, 184, 247, 144]
1534707215.993362903594970703125, [63, 184, 247, 208]
1534707215.9939320087432861328125, [64, 72, 247, 184]
1534707215.994512081146240234375, [64, 160, 247, 96]
1534707216.0030429363250732421875, [63, 224, 248, 88]
1534707216.00393390655517578125, [64, 144, 248, 48]
1534707216.0046699047088623046875, [64, 40, 248, 16]
1534707216.0070400238037109375, [64, 80, 247, 200]
1534707216.0079090595245361328125, [64, 16, 247, 152]
1534707216.008634090423583984375, [63, 248, 247, 192]
1534707216.0093100070953369140625, [64, 40, 247, 216]
1534707216.01097011566162109375, [64, 112, 247, 168]
1534707216.0118210315704345703125, [64, 120, 247, 192]
1534707216.0149478912353515625, [63, 224, 248, 40]
1534707216.015861034393310546875, [64, 88, 247, 216]
1534707216.0166280269622802734375, [64, 16, 247, 232]
1534707216.0173308849334716796875, [64, 56, 247, 248]
1534707216.0180060863494873046875, [64, 64, 248, 24]
1534707216.0187590122222900390625, [64, 64, 247, 200]
1534707216.022883892059326171875, [64, 96, 247, 248]
1534707216.0237629413604736328125, [64, 88, 247, 248]
1534707216.024465084075927734375, [64, 0, 247, 248]
1534707216.025185108184814453125, [63, 248, 248, 0]
1534707216.0258429050445556640625, [64, 96, 248, 104]
1534707216.026567935943603515625, [64, 152, 247, 232]
1534707216.027287960052490234375, [64, 176, 247, 80]
